fir_id,district_id,station_id,crime_head,crime_category,ipc_bns_sections,crime_date,crime_time,registration_date,registration_time,latitude,longitude,description,District_Name,District_Population,Station_Name,Station_Type,Station_Jurisdiction_Area,Victim_Count,First_Victim_Name,First_Victim_Gender,First_Victim_Age,Any_Fatal_Injury,Accused_Count,First_Accused_Name,First_Accused_Gender,First_Accused_Age,Any_Absconding,Any_Previous_Record,Witness_Count,Any_High_Reliability_Witness,Primary_Vehicle_Category,Total_Vehicle_Value_INR,Weapon_Count,Primary_Weapon_Type,Any_Unlicensed_Weapon,Cyber_Attack_Vector,Cyber_Target_System,Cyber_Financial_Loss_INR,Cyber_Flag,Economic_Fraud_Type,Economic_Amount_Involved_INR,Economic_Affected_Entity_Type,Evidence_Count,FSL_Sent_Count,Investigation_Actions_Count,Last_Action_Date,First_Action_Date,Investigation_Status,Investigation_Days,Has_ChargeSheet,Court_Name,ChargeSheet_Total_Accused,ChargeSheet_Filing_Date,Has_Judgment,Judgment_Result,Sentence_Details,Sentence_Years,Life_Sentence_Flag,Fine_Amount_INR,Judgment_Date,Court_Type,ChargeSheet_Days,Weapon_Used_Flag,crime_year,crime_month,crime_dayofweek,crime_is_weekend,crime_time_of_day,reporting_delay_days,investigation_duration_days,chargesheet_duration_days,victim_age_group,accused_age_group,description_word_count,description_char_count
FIR-2024-BLR-001631,DIST-000001,PS-000083,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-04-01,13:16:54,2024-04-08,20:22:27,-14.376347,-129.974646,Incident reported at Lata Traffic Police Station regarding Cyber Crime. Possimus doloremque consequatur qui delectus. Vero magni dolorem consectetur ea. Veniam aperiam consectetur dicta sunt cupiditate. Recusandae minus magni alias ipsum reiciendis ea.,Bengaluru City,13608000,Lata Traffic Police Station,Traffic,Lata and surrounding areas,1,Meenakshi Shenoy,Female,63,False,1,Siddaramaiah Pawar,Male,38,False,True,2,True,Two-Wheeler,130000.0,0,No Weapon,False,Investment / Crypto Scam,Mobile Banking Application,392500.0,True,Insider Trading,7800000.0,Government Department,2,2,1,2024-04-11,2024-04-11,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,4,Monday,False,Afternoon,7,0,,50-64,35-49,33,252
FIR-2024-BLR-001632,DIST-000001,PS-000022,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-08-28,07:28:33,2024-08-29,19:45:30,-20.212162,12.423267,Incident reported at Baria Law & Order Police Station regarding Cyber Crime. Beatae odit possimus suscipit tempora quae officia est. Ullam nobis eius est ipsa ea. Ipsam nisi culpa praesentium necessitatibus ipsum. Placeat in eligendi molestiae.,Bengaluru City,13608000,Baria Law & Order Police Station,Law & Order,Baria and surrounding areas,1,Manjunatha Pujari,Male,31,False,2,Suresh Kamat,Male,28,False,True,3,True,Two-Wheeler,145000.0,0,No Weapon,False,Phishing / Vishing,Corporate Cloud Server,405000.0,True,Corporate Fraud,8050000.0,Private Corporation,2,2,2,2024-09-07,2024-09-02,COMPLETED,5,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,8,Wednesday,False,Morning,1,5,,25-34,25-34,36,244
FIR-2024-BLR-001633,DIST-000001,PS-000056,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-04-28,03:38:31,2024-04-28,04:44:24,-82.269665,-46.345082,Incident reported at Dar Law & Order Police Station regarding Cyber Crime. Voluptatibus vero a laudantium neque odio. Repudiandae dolore consectetur magnam voluptatibus voluptatem mollitia. Facere ipsa aliquam.,Bengaluru City,13608000,Dar Law & Order Police Station,Law & Order,Dar and surrounding areas,1,Praveen Prabhu,Male,37,False,1,Mahesh Patil,Male,44,False,True,3,True,Two-Wheeler,160000.0,0,No Weapon,False,UPI Payment Fraud,ATM / PoS Terminal,417500.0,True,Embezzlement / Misappropriation,8300000.0,Government Department,3,3,3,2024-05-04,2024-04-29,COMPLETED,5,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,4,Sunday,True,Night,0,5,,35-49,35-49,28,210
FIR-2024-BLR-001634,DIST-000001,PS-000057,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-07-18,19:58:30,2024-07-20,23:21:38,26.232002,-161.402987,Incident reported at Agate Law & Order Police Station regarding Cyber Crime. Nesciunt cumque debitis quis recusandae velit. Quo provident quia neque iste aut. Numquam quas eveniet praesentium ipsa velit. Asperiores modi beatae suscipit. Maiores beatae blanditiis molestiae.,Bengaluru City,13608000,Agate Law & Order Police Station,Law & Order,Agate and surrounding areas,1,Vidya Shenoy,Female,75,False,1,Suresh Hegde,Male,40,False,True,4,True,Four-Wheeler,760000.0,0,No Weapon,False,Ransomware / Malware,E-Commerce Payment Gateway,430000.0,True,Money Laundering,8550000.0,Private Corporation,3,3,1,2024-07-24,2024-07-24,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,7,Thursday,False,Evening,2,0,,65+,35-49,38,273
FIR-2024-BLR-001635,DIST-000001,PS-000077,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-04-22,10:37:32,2024-04-23,12:48:45,-77.2987265,155.784848,Incident reported at Bhagat Law & Order Police Station regarding Cyber Crime. Earum sint quisquam dolores laborum cum. Ex nihil recusandae aut praesentium. Vitae quisquam omnis repellat ratione laudantium facilis est. Beatae reprehenderit cumque labore ad cumque. Reprehenderit eius cum modi ut.,Bengaluru City,13608000,Bhagat Law & Order Police Station,Law & Order,Bhagat and surrounding areas,1,Chetan Kulkarni,Male,41,False,1,Shivakumar Muralidhar,Male,27,True,True,3,True,Four-Wheeler,775000.0,0,No Weapon,False,Identity Theft,Social Media Profile,442500.0,True,Chit Fund Scam,8800000.0,Government Department,3,3,2,2024-04-29,2024-04-28,COMPLETED,1,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,4,Monday,False,Morning,1,1,,35-49,25-34,42,295
FIR-2024-BLR-001636,DIST-000001,PS-000054,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-06-02,04:01:00,2024-06-04,07:26:47,60.528116,-31.299878,Incident reported at Gola Economic Offences Police Station regarding Cyber Crime. Quod at suscipit quibusdam officia. Et aspernatur possimus. Quibusdam nesciunt sequi quidem maiores quasi sit. Quaerat cupiditate non suscipit reiciendis quo. Fuga dolorum consectetur perferendis modi illum accusantium. Consequatur et eaque similique tenetur.,Bengaluru City,13608000,Gola Economic Offences Police Station,Economic Offences,Gola and surrounding areas,1,Ganesh Reddy,Male,25,False,1,Nagaraj Shenoy,Male,31,False,True,4,True,Four-Wheeler,790000.0,0,No Weapon,False,SIM Swapping,Personal Email Account,455000.0,True,Real Estate Fraud,9050000.0,Private Corporation,2,2,3,2024-06-13,2024-06-06,COMPLETED,7,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,6,Sunday,True,Night,2,7,,18-24,25-34,44,341
FIR-2024-BLR-001637,DIST-000001,PS-000076,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-01-22,13:29:28,2024-01-24,11:31:10,89.6217465,-40.861813,Incident reported at Tiwari Law & Order Police Station regarding Cyber Crime. Veniam facilis enim minima. Cumque dolor odit eos eos rerum. Quasi repellendus eum quaerat accusamus.,Bengaluru City,13608000,Tiwari Law & Order Police Station,Law & Order,Tiwari and surrounding areas,1,Praveen Pujari,Male,51,False,1,Kavitha Deshmukh,Female,23,False,True,2,False,Four-Wheeler,805000.0,0,No Weapon,False,Unauthorized Access / Hacking,Cryptocurrency Wallet,467500.0,True,Bank Loan Fraud,9300000.0,Government Department,2,2,1,2024-01-29,2024-01-29,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,1,Monday,False,Afternoon,2,0,,50-64,18-24,27,179
FIR-2024-BLR-001638,DIST-000001,PS-000024,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-05-28,08:51:43,2024-05-28,09:41:06,-40.1634595,-125.656757,Incident reported at Bengaluru City Women Police Station regarding Cyber Crime. Fuga praesentium natus dignissimos ex suscipit repellendus. Reprehenderit animi possimus. Numquam vel ad tempora exercitationem corrupti. Ea alias suscipit consectetur culpa. Sunt quam ab itaque repellat eaque quos. Molestiae voluptate laudantium vel ab saepe incidunt.,Bengaluru City,13608000,Bengaluru City Women Police Station,Women Police Station,Tiwari and surrounding areas,1,Nandini Reddy,Female,28,False,1,Nagaraj Reddy,Male,29,False,False,3,True,Auto-Rickshaw,290000.0,0,No Weapon,False,Social Media Impersonation,Mobile Banking Application,480000.0,True,Tax Evasion,9550000.0,Private Corporation,3,3,2,2024-05-31,2024-05-29,COMPLETED,2,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,5,Tuesday,False,Morning,0,2,,25-34,25-34,46,349
FIR-2024-BLR-001639,DIST-000001,PS-000060,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-09-13,16:37:06,2024-09-15,08:07:23,-8.461798,-119.569094,Incident reported at Shetty Law & Order Police Station regarding Cyber Crime. Cumque dicta harum aliquam. Excepturi dolore voluptas voluptate dicta. Quas dolor molestias. Corporis laudantium repellat. Rerum tenetur illo dolorem itaque similique.,Bengaluru City,13608000,Shetty Law & Order Police Station,Law & Order,Shetty and surrounding areas,1,Sunitha Shenoy,Female,57,False,1,Darshan Chalavadi,Male,27,False,True,3,False,Commercial / LCV,835000.0,0,No Weapon,False,Investment / Crypto Scam,Corporate Cloud Server,492500.0,True,Insider Trading,9800000.0,Government Department,2,2,3,2024-09-27,2024-09-18,COMPLETED,9,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,9,Friday,False,Afternoon,2,9,,50-64,25-34,33,245
FIR-2024-BLR-001640,DIST-000001,PS-000077,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-08-03,15:08:19,2024-08-03,23:09:32,-44.256297,-9.357414,Incident reported at Bhagat Law & Order Police Station regarding Cyber Crime. Saepe amet iusto nulla asperiores eum velit. Quibusdam eius minima. Non voluptates optio ea commodi aspernatur ad. Ut quisquam soluta. Molestias deleniti minus dolor beatae eius beatae reiciendis.,Bengaluru City,13608000,Bhagat Law & Order Police Station,Law & Order,Bhagat and surrounding areas,1,Ravi Prabhu,Male,63,False,1,Prakash Pujari,Male,20,False,False,3,True,Two-Wheeler,65000.0,0,No Weapon,False,Phishing / Vishing,ATM / PoS Terminal,5000.0,True,Corporate Fraud,10050000.0,Private Corporation,2,1,1,2024-08-04,2024-08-04,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,8,Saturday,True,Afternoon,0,0,,50-64,18-24,40,274
FIR-2024-BLR-001641,DIST-000001,PS-000023,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-11-29,12:11:21,2024-12-02,06:36:38,-22.711647,-30.827893,Incident reported at Bahl Law & Order Police Station regarding Cyber Crime. Veritatis voluptatibus cumque amet id sint rem accusantium. Voluptatem nulla soluta. Dignissimos eveniet veniam doloribus accusantium repellat ullam pariatur. Nostrum placeat veritatis officiis possimus quod at.,Bengaluru City,13608000,Bahl Law & Order Police Station,Law & Order,Bahl and surrounding areas,1,Mahesh Acharya,Male,55,False,1,Basavaraj Moger,Male,27,False,True,2,True,Two-Wheeler,80000.0,0,No Weapon,False,UPI Payment Fraud,E-Commerce Payment Gateway,17500.0,True,Embezzlement / Misappropriation,10300000.0,Government Department,2,2,2,2024-12-07,2024-12-04,COMPLETED,3,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,11,Friday,False,Afternoon,3,3,,50-64,25-34,38,287
FIR-2024-BLR-001642,DIST-000001,PS-000037,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-05-01,08:13:43,2024-05-01,17:03:14,0.9585205,-170.695033,Incident reported at Bhatti Law & Order Police Station regarding Cyber Crime. Impedit et vitae neque molestias nemo dolor. Debitis impedit fuga recusandae. Veniam ipsum deleniti sit. Ut sit aliquam minus maxime quaerat sint. Nam dolores dicta ad totam.,Bengaluru City,13608000,Bhatti Law & Order Police Station,Law & Order,Bhatti and surrounding areas,1,Shivakumar Chalavadi,Male,27,False,2,Yediyurappa Gowda,Male,34,False,False,4,True,Two-Wheeler,95000.0,0,No Weapon,False,Ransomware / Malware,Social Media Profile,30000.0,True,Money Laundering,10550000.0,Private Corporation,3,2,3,2024-05-11,2024-05-05,COMPLETED,6,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,5,Wednesday,False,Morning,0,6,,25-34,25-34,39,252
FIR-2024-BLR-001643,DIST-000001,PS-000022,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-06-07,03:51:59,2024-06-07,05:00:57,-58.8704625,-14.255157,Incident reported at Baria Law & Order Police Station regarding Cyber Crime. Numquam id doloremque itaque tempora. Eum eius recusandae aspernatur laboriosam. Cum suscipit impedit quam fugit suscipit. Voluptatibus vero commodi eius. Optio cupiditate doloremque hic ad temporibus vero.,Bengaluru City,13608000,Baria Law & Order Police Station,Law & Order,Baria and surrounding areas,1,Devaraj Kuruba,Male,66,False,2,Vijay Hiremath,Male,23,False,True,3,True,Two-Wheeler,110000.0,0,No Weapon,False,Identity Theft,Personal Email Account,42500.0,True,Chit Fund Scam,10800000.0,Government Department,2,2,1,2024-06-09,2024-06-09,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,6,Friday,False,Night,0,0,,65+,18-24,39,283
FIR-2024-BLR-001644,DIST-000001,PS-000025,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-02-23,18:21:55,2024-02-24,06:34:18,17.002988,163.860106,Incident reported at Sama Law & Order Police Station regarding Cyber Crime. Impedit facilis explicabo earum officiis id. Numquam nesciunt maiores dolorem. Quidem laborum rerum iste pariatur exercitationem. Consequuntur eaque explicabo temporibus. Maiores delectus esse est natus quasi atque quidem. Quaerat possimus dicta temporibus in.,Bengaluru City,13608000,Sama Law & Order Police Station,Law & Order,Sama and surrounding areas,1,Deepa Moger,Female,51,False,1,Venkatesh Nayak,Male,19,False,True,2,True,Four-Wheeler,710000.0,0,No Weapon,False,SIM Swapping,Cryptocurrency Wallet,55000.0,True,Real Estate Fraud,11050000.0,Private Corporation,2,2,2,2024-03-02,2024-02-27,COMPLETED,4,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,2,Friday,False,Evening,1,4,,50-64,18-24,45,336
FIR-2024-BLR-001645,DIST-000001,PS-000034,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-07-10,23:52:36,2024-07-10,04:58:05,-87.449618,162.455348,Incident reported at Shroff Law & Order Police Station regarding Cyber Crime. Ex nulla qui provident nam. Totam sequi aperiam suscipit voluptas. Commodi quisquam culpa voluptatum. Commodi ad culpa cupiditate. Numquam vitae possimus et.,Bengaluru City,13608000,Shroff Law & Order Police Station,Law & Order,Shroff and surrounding areas,1,Rashmi Shetty,Female,40,False,1,Anand Angadi,Male,32,False,True,3,True,Four-Wheeler,725000.0,0,No Weapon,False,Unauthorized Access / Hacking,Mobile Banking Application,67500.0,True,Bank Loan Fraud,11300000.0,Government Department,3,3,3,2024-07-18,2024-07-15,COMPLETED,3,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,7,Wednesday,False,Night,0,3,,35-49,25-34,34,235
FIR-2024-BLR-001646,DIST-000001,PS-000081,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-07-05,21:57:44,2024-07-05,14:16:34,-86.081216,-138.561478,Incident reported at Devan Traffic Police Station regarding Cyber Crime. Possimus modi assumenda iusto ea accusantium blanditiis sit. Assumenda ipsum voluptatum. A deleniti maiores debitis. Maiores fugit quae et.,Bengaluru City,13608000,Devan Traffic Police Station,Traffic,Devan and surrounding areas,1,Nagaraj Kulkarni,Male,32,False,1,Ganesh Shetty,Male,30,False,True,4,True,Four-Wheeler,740000.0,0,No Weapon,False,Social Media Impersonation,Corporate Cloud Server,80000.0,True,Tax Evasion,11550000.0,Private Corporation,3,3,1,2024-07-08,2024-07-08,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,7,Friday,False,Night,0,0,,25-34,25-34,29,212
FIR-2024-BLR-001647,DIST-000001,PS-000036,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-05-06,03:09:10,2024-05-06,10:10:11,18.956106,122.919371,Incident reported at Jhaveri Traffic Police Station regarding Cyber Crime. Earum culpa atque culpa assumenda. Illum aliquid nemo nostrum esse ex accusantium. Ipsum omnis magnam laborum illo tempora tempora. Iusto natus animi officia. Officia hic aspernatur enim quasi ipsam quasi. Itaque architecto cupiditate occaecati voluptas. Et odio molestias eligendi optio debitis.,Bengaluru City,13608000,Jhaveri Traffic Police Station,Traffic,Jhaveri and surrounding areas,1,Sujatha Naidu,Female,43,False,1,Karthik Muralidhar,Male,20,False,False,3,False,Four-Wheeler,755000.0,0,No Weapon,False,Investment / Crypto Scam,ATM / PoS Terminal,92500.0,True,Insider Trading,11800000.0,Government Department,2,2,2,2024-05-15,2024-05-10,COMPLETED,5,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,5,Monday,False,Night,0,5,,35-49,18-24,51,371
FIR-2024-BLR-001648,DIST-000001,PS-000080,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-10-13,05:25:34,2024-10-13,05:28:53,-32.916945,50.185916,Incident reported at Nadkarni Traffic Police Station regarding Cyber Crime. Ipsa hic expedita libero quod nihil deleniti. Quod cupiditate ex veniam temporibus eum. Repudiandae ea velit quasi dolorum porro.,Bengaluru City,13608000,Nadkarni Traffic Police Station,Traffic,Nadkarni and surrounding areas,1,Karthik Gowda,Male,28,False,1,Puneeth Prabhu,Male,23,False,False,3,True,Auto-Rickshaw,240000.0,0,No Weapon,False,Phishing / Vishing,E-Commerce Payment Gateway,105000.0,True,Corporate Fraud,12050000.0,Private Corporation,3,2,3,2024-10-19,2024-10-14,COMPLETED,5,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,10,Sunday,True,Morning,0,5,,25-34,18-24,29,205
FIR-2024-BLR-001649,DIST-000001,PS-000017,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-12-20,11:46:46,2024-12-22,06:06:55,18.675216,34.856168,Incident reported at Pai Law & Order Police Station regarding Cyber Crime. Tenetur ipsum sequi animi blanditiis explicabo. Eligendi deserunt enim aspernatur.,Bengaluru City,13608000,Pai Law & Order Police Station,Law & Order,Pai and surrounding areas,1,Yediyurappa Bhat,Male,24,False,1,Anand Reddy,Male,20,False,False,3,True,Commercial / LCV,785000.0,0,No Weapon,False,UPI Payment Fraud,Social Media Profile,117500.0,True,Embezzlement / Misappropriation,12300000.0,Government Department,2,2,1,2024-12-26,2024-12-26,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,12,Friday,False,Morning,2,0,,18-24,18-24,22,157
FIR-2024-BLR-001650,DIST-000001,PS-000028,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-03-05,13:47:37,2024-03-05,10:54:22,25.653196,-102.986926,Incident reported at Shetty Traffic Police Station regarding Cyber Crime. Porro nisi ad cupiditate minima sequi fugit. Quaerat distinctio corrupti a. Vero temporibus amet aliquid aspernatur dignissimos dolor totam. Distinctio harum est. Aliquid dolor dolores quidem itaque. Facilis odio corporis delectus placeat.,Bengaluru City,13608000,Shetty Traffic Police Station,Traffic,Shetty and surrounding areas,1,Siddaramaiah Rao,Male,71,False,1,Devaraj Patil,Male,40,True,False,2,True,Two-Wheeler,215000.0,0,No Weapon,False,Ransomware / Malware,Personal Email Account,130000.0,True,Money Laundering,12550000.0,Private Corporation,2,2,2,2024-03-11,2024-03-10,COMPLETED,1,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,3,Tuesday,False,Afternoon,0,1,,65+,35-49,42,313
FIR-2024-BLR-001651,DIST-000001,PS-000068,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-12-25,03:29:47,2024-12-25,01:51:23,-41.0113785,77.886141,Incident reported at Gill Law & Order Police Station regarding Cyber Crime. Nemo tempore aspernatur ratione itaque aperiam deserunt. Mollitia nulla quas nulla deserunt. Ipsum minima iste necessitatibus labore velit dolor.,Bengaluru City,13608000,Gill Law & Order Police Station,Law & Order,Gill and surrounding areas,1,Priya Pawar,Female,26,False,1,Devaraj Moger,Male,42,True,False,2,True,Two-Wheeler,230000.0,0,No Weapon,False,Identity Theft,Cryptocurrency Wallet,142500.0,True,Chit Fund Scam,12800000.0,Government Department,2,2,3,2024-12-31,2024-12-27,COMPLETED,4,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,12,Wednesday,False,Night,0,4,,25-34,35-49,31,221
FIR-2024-BLR-001652,DIST-000001,PS-000075,Cyber Crime,IT Act,"IT Act 66C, 66D",2024-02-02,23:37:48,2024-02-05,01:56:35,16.850401,-46.047127,Incident reported at Sandal Law & Order Police Station regarding Cyber Crime. Alias ratione totam quos saepe quae dolorem. Nesciunt minus incidunt tenetur vel recusandae illo. Ad totam deserunt nisi. Minus ex at amet tenetur. Ab modi eaque vel non repellendus magni.,Bengaluru City,13608000,Sandal Law & Order Police Station,Law & Order,Sandal and surrounding areas,1,Darshan Kamat,Male,34,False,1,Manjunatha Joshi,Male,45,True,False,4,True,Two-Wheeler,245000.0,0,No Weapon,False,SIM Swapping,Mobile Banking Application,155000.0,True,Real Estate Fraud,13050000.0,Private Corporation,2,1,1,2024-02-10,2024-02-10,IN_PROGRESS,0,False,Not Applicable,-1.0,,False,Not Applicable,Not Applicable,-1.0,Not Applicable,-1.0,,Not Applicable,-1.0,False,2024,2,Friday,False,Night,3,0,,25-34,35-49,42,266
